year,lok_sabha_number,state,constituency_number,constituency_name,constituency_type,_merge
2009,Fifteenth,Uttar Pradesh,37,Amethi,General,both
2009,Fifteenth,Uttar Pradesh,36,Rae Bareli,General,both
2009,Fifteenth,Uttar Pradesh,35,Lucknow,General,both
2009,Fifteenth,Uttar Pradesh,34,Mohanlalganj,Scheduled Caste,both
2009,Fifteenth,Uttar Pradesh,33,Unnao,General,both
2009,Fifteenth,Uttar Pradesh,32,Mishrikh,Scheduled Caste,both
2009,Fifteenth,Uttar Pradesh,31,Hardoi,Scheduled Caste,both
2009,Fifteenth,Uttar Pradesh,30,Sitapur,General,both
2009,Fifteenth,Uttar Pradesh,29,Dhaurahra,General,both
2009,Fifteenth,Uttar Pradesh,28,Kheri,General,both
2009,Fifteenth,Uttar Pradesh,27,Shahjahanpur,Scheduled Caste,both
2009,Fifteenth,Uttar Pradesh,26,Pilibhit,General,both
2009,Fifteenth,Uttar Pradesh,25,Bareilly,General,both
2009,Fifteenth,Uttar Pradesh,24,Aonla,General,both
2009,Fifteenth,Uttar Pradesh,23,Badaun,General,both
2009,Fifteenth,Uttar Pradesh,22,Etah,General,both
2009,Fifteenth,Uttar Pradesh,21,Mainpuri,General,both
2009,Fifteenth,Uttar Pradesh,20,Firozabad,General,both
2009,Fifteenth,Uttar Pradesh,19,Fatehpur Sikri,General,both
2009,Fifteenth,Uttar Pradesh,18,Agra,Scheduled Caste,both
2009,Fifteenth,Uttar Pradesh,17,Mathura,General,both
2009,Fifteenth,Uttar Pradesh,16,Hathras,Scheduled Caste,both
2009,Fifteenth,Uttar Pradesh,15,Aligarh,General,both
2009,Fifteenth,Uttar Pradesh,14,Bulandsahar,Scheduled Caste,both
2009,Fifteenth,Uttar Pradesh,13,Gautam Buddh Nagar,General,both
2009,Fifteenth,Uttar Pradesh,12,Ghaziabad,General,both
2009,Fifteenth,Uttar Pradesh,11,Baghpat,General,both
2009,Fifteenth,Uttar Pradesh,10,Meerut,General,both
2009,Fifteenth,Uttar Pradesh,9,Amroha,General,both
2009,Fifteenth,Uttar Pradesh,8,Sambhal,General,both
2009,Fifteenth,Uttar Pradesh,7,Rampur,General,both
2009,Fifteenth,Uttar Pradesh,6,Moradabad,General,both
2009,Fifteenth,Uttar Pradesh,5,Nagina,Scheduled Caste,both
2009,Fifteenth,Uttar Pradesh,4,Bijnor,General,both
2009,Fifteenth,Uttar Pradesh,3,Muzaffarnagar,General,both
2009,Fifteenth,Uttar Pradesh,2,Kairana,General,both
2009,Fifteenth,Uttar Pradesh,1,Saharanpur,General,both
2009,Fifteenth,Tripura,2,Tripura East,Scheduled Tribe,both
2009,Fifteenth,Tripura,1,Tripura West,General,both
2009,Fifteenth,Tamil Nadu,39,Kanniyakumari,General,both
2009,Fifteenth,Tamil Nadu,38,Tirunelveli,General,both
2009,Fifteenth,Tamil Nadu,37,Tenkasi,Scheduled Caste,both
2009,Fifteenth,Tamil Nadu,36,Thoothukkudi,General,both
2009,Fifteenth,Tamil Nadu,35,Ramanathapuram,General,both
2009,Fifteenth,Tamil Nadu,34,Virudhunagar,General,both
2009,Fifteenth,Tamil Nadu,33,Theni,General,both
2009,Fifteenth,Tamil Nadu,32,Madurai,General,both
2009,Fifteenth,Tamil Nadu,31,Sivaganga,General,both
2009,Fifteenth,Tamil Nadu,30,Thanjavur,General,both
2009,Fifteenth,Tamil Nadu,29,Nagapattinam,Scheduled Caste,both
2009,Fifteenth,Tamil Nadu,28,Mayiladuthurai,General,both
2009,Fifteenth,Tamil Nadu,27,Chidambaram,Scheduled Caste,both
2009,Fifteenth,Tamil Nadu,26,Cuddalore,General,both
2009,Fifteenth,Tamil Nadu,25,Perambalur,General,both
2009,Fifteenth,Tamil Nadu,24,Tiruchirappalli,General,both
2009,Fifteenth,Tamil Nadu,23,Karur,General,both
2009,Fifteenth,Tamil Nadu,22,Dindigul,General,both
2009,Fifteenth,Tamil Nadu,21,Pollachi,General,both
2009,Fifteenth,Tamil Nadu,20,Coimbatore,General,both
2009,Fifteenth,Tamil Nadu,19,Nilgiris,Scheduled Caste,both
2009,Fifteenth,Tamil Nadu,18,Tiruppur,General,both
2009,Fifteenth,Tamil Nadu,17,Erode,General,both
2009,Fifteenth,Tamil Nadu,16,Namakkal,General,both
2009,Fifteenth,Tamil Nadu,15,Salem,General,both
2009,Fifteenth,Tamil Nadu,14,Kallakurichi,General,both
2009,Fifteenth,Tamil Nadu,13,Viluppuram,Scheduled Caste,both
2009,Fifteenth,Tamil Nadu,12,Arani,General,both
2009,Fifteenth,Tamil Nadu,11,Tiruvannamalai,General,both
2009,Fifteenth,Tamil Nadu,10,Dharamapuri,General,both
2009,Fifteenth,Tamil Nadu,9,Krishnagiri,General,both
2009,Fifteenth,Tamil Nadu,8,Vellore,General,both
2009,Fifteenth,Tamil Nadu,7,Arakkonam,General,both
2009,Fifteenth,Tamil Nadu,6,Kancheepuram,Scheduled Caste,both
2009,Fifteenth,Tamil Nadu,5,Sriperumbudur,General,both
2009,Fifteenth,Tamil Nadu,4,Chennai Central,General,both
2009,Fifteenth,Tamil Nadu,3,Chennai South,General,both
2009,Fifteenth,Tamil Nadu,2,Chennai North,General,both
2009,Fifteenth,Tamil Nadu,1,Thiruvallur,Scheduled Caste,both
2009,Fifteenth,Sikkim,1,Sikkim,General,both
2009,Fifteenth,Rajasthan,25,Jhalawar-Baran,General,both
2009,Fifteenth,Rajasthan,24,Kota,General,both
2009,Fifteenth,Rajasthan,23,Bhilwara,General,both
2009,Fifteenth,Rajasthan,22,Rajsamand,General,both
2009,Fifteenth,Rajasthan,21,Chitorgarh,General,both
2009,Fifteenth,Rajasthan,20,Banswara,Scheduled Tribe,both
2009,Fifteenth,Rajasthan,19,Udaipur,Scheduled Tribe,both
2009,Fifteenth,Rajasthan,18,Jalore,General,both
2009,Fifteenth,Rajasthan,17,Barmer,General,both
2009,Fifteenth,Rajasthan,16,Jodhpur,General,both
2009,Fifteenth,Rajasthan,15,Pali,General,both
2009,Fifteenth,Rajasthan,14,Nagaur,General,both
2009,Fifteenth,Rajasthan,13,Ajmer,General,both
2009,Fifteenth,Rajasthan,12,Tonk-Sawai Madhopur,General,both
2009,Fifteenth,Rajasthan,11,Dausa,Scheduled Tribe,both
2009,Fifteenth,Rajasthan,10,Karauli-Dholpur,Scheduled Caste,both
2009,Fifteenth,Rajasthan,9,Bharatpur,Scheduled Caste,both
2009,Fifteenth,Rajasthan,8,Alwar,General,both
2009,Fifteenth,Rajasthan,7,Jaipur,General,both
2009,Fifteenth,Rajasthan,6,Jaipur Rural,General,both
2009,Fifteenth,Rajasthan,5,Sikar,General,both
2009,Fifteenth,Rajasthan,4,Jhunjhunu,General,both
2009,Fifteenth,Rajasthan,3,Churu,General,both
2009,Fifteenth,Rajasthan,2,Bikaner,Scheduled Caste,both
2009,Fifteenth,Rajasthan,1,Ganganagar,Scheduled Caste,both
2009,Fifteenth,Punjab,13,Patiala,General,both
2009,Fifteenth,Punjab,12,Sangrur,General,both
2009,Fifteenth,Punjab,11,Bhatinda,General,both
2009,Fifteenth,Punjab,10,Ferozepur,General,both
2009,Fifteenth,Punjab,9,Faridkot,Scheduled Caste,both
2009,Fifteenth,Punjab,8,Fatehgarh Sahib,Scheduled Caste,both
2009,Fifteenth,Punjab,7,Ludhiana,General,both
2009,Fifteenth,Punjab,6,Anandpur Sahib,General,both
2009,Fifteenth,Punjab,5,Hoshiarpur,Scheduled Caste,both
2009,Fifteenth,Punjab,4,Jalandhar,Scheduled Caste,both
2009,Fifteenth,Punjab,3,Khadoor Sahib,General,both
2009,Fifteenth,Punjab,2,Amritsar,General,both
2009,Fifteenth,Punjab,1,Gurdaspur,General,both
2009,Fifteenth,Puducherry,1,Puducherry,General,both
2009,Fifteenth,Odisha,21,Koraput,Scheduled Tribe,both
2009,Fifteenth,Odisha,20,Berhampur,General,both
2009,Fifteenth,Odisha,19,Aska,General,both
2009,Fifteenth,Odisha,18,Bhubaneswar,General,both
2009,Fifteenth,Odisha,17,Puri,General,both
2009,Fifteenth,Odisha,16,Jagatsinghpur,Scheduled Caste,both
2009,Fifteenth,Odisha,15,Kendrapara,General,both
2009,Fifteenth,Odisha,14,Cuttack,General,both
2009,Fifteenth,Odisha,13,Kandhamal,General,both
2009,Fifteenth,Odisha,12,Nabarangpur,Scheduled Tribe,both
2009,Fifteenth,Odisha,11,Kalahandi,General,both
2009,Fifteenth,Odisha,10,Bolangir,General,both
2009,Fifteenth,Odisha,9,Dhenkanal,General,both
2009,Fifteenth,Odisha,8,Jajpur,Scheduled Caste,both
2009,Fifteenth,Odisha,7,Bhadrak,Scheduled Caste,both
2009,Fifteenth,Odisha,6,Balasore,General,both
2009,Fifteenth,Odisha,5,Mayurbhanj,Scheduled Tribe,both
2009,Fifteenth,Odisha,4,Keonjhar,Scheduled Tribe,both
2009,Fifteenth,Odisha,3,Sambalpur,General,both
2009,Fifteenth,Odisha,2,Sundargarh,Scheduled Tribe,both
2009,Fifteenth,Odisha,1,Bargarh,General,both
2009,Fifteenth,Nagaland,1,Nagaland,Scheduled Tribe,both
2009,Fifteenth,Mizoram,1,Mizoram,Scheduled Tribe,both
2009,Fifteenth,Meghalaya,2,Tura,Scheduled Tribe,both
2009,Fifteenth,Meghalaya,1,Shillong,Scheduled Tribe,both
2009,Fifteenth,Manipur,2,Outer Manipur,Scheduled Tribe,both
2009,Fifteenth,Manipur,1,Inner Manipur,General,both
2009,Fifteenth,Maharashtra,48,Hatkanangale,General,both
2009,Fifteenth,Maharashtra,47,Kolhapur,General,both
2009,Fifteenth,Maharashtra,46,Ratnagiri - Sindhudurg,General,both
2009,Fifteenth,Maharashtra,45,Satara,General,both
2009,Fifteenth,Maharashtra,44,Sangli,General,both
2009,Fifteenth,Maharashtra,43,Madha,General,both
2009,Fifteenth,Maharashtra,42,Sholapur,Scheduled Caste,both
2009,Fifteenth,Maharashtra,41,Latur,Scheduled Caste,both
2009,Fifteenth,Maharashtra,40,Osmanabad,General,both
2009,Fifteenth,Maharashtra,39,Beed,General,both
2009,Fifteenth,Maharashtra,38,Shirdi,Scheduled Caste,both
2009,Fifteenth,Maharashtra,37,Ahmadnagar,General,both
2009,Fifteenth,Maharashtra,36,Shirur,General,both
2009,Fifteenth,Maharashtra,35,Baramati,General,both
2009,Fifteenth,Maharashtra,34,Pune,General,both
2009,Fifteenth,Maharashtra,33,Maval,General,both
2009,Fifteenth,Maharashtra,32,Raigad,General,both
2009,Fifteenth,Maharashtra,31,Mumbai South,General,both
2009,Fifteenth,Maharashtra,30,Mumbai South Central,General,both
2009,Fifteenth,Maharashtra,29,Mumbai North Central,General,both
2009,Fifteenth,Maharashtra,28,Mumbai North East,General,both
2009,Fifteenth,Maharashtra,27,Mumbai North West,General,both
2009,Fifteenth,Maharashtra,26,Mumbai North,General,both
2009,Fifteenth,Maharashtra,25,Thane,General,both
2009,Fifteenth,Maharashtra,24,Kalyan,General,both
2009,Fifteenth,Maharashtra,23,Bhiwandi,General,both
2009,Fifteenth,Maharashtra,22,Palghar,Scheduled Tribe,both
2009,Fifteenth,Maharashtra,21,Nashik,General,both
2009,Fifteenth,Maharashtra,20,Dindori,Scheduled Tribe,both
2009,Fifteenth,Maharashtra,19,Aurangabad,General,both
2009,Fifteenth,Maharashtra,18,Jalna,General,both
2009,Fifteenth,Maharashtra,17,Parbhani,General,both
2009,Fifteenth,Maharashtra,16,Nanded,General,both
2009,Fifteenth,Maharashtra,15,Hingoli,General,both
2009,Fifteenth,Maharashtra,14,Yavatmal-Washim,General,both
2009,Fifteenth,Maharashtra,13,Chandrapur,General,both
2009,Fifteenth,Maharashtra,12,Gadchiroli-Chimur,Scheduled Tribe,both
2009,Fifteenth,Maharashtra,11,Bhandara - Gondiya,General,both
2009,Fifteenth,Maharashtra,10,Nagpur,General,both
2009,Fifteenth,Maharashtra,9,Ramtek,Scheduled Caste,both
2009,Fifteenth,Maharashtra,8,Wardha,General,both
2009,Fifteenth,Maharashtra,7,Amravati,Scheduled Caste,both
2009,Fifteenth,Maharashtra,6,Akola,General,both
2009,Fifteenth,Maharashtra,5,Buldana,General,both
2009,Fifteenth,Maharashtra,4,Raver,General,both
2009,Fifteenth,Maharashtra,3,Jalgaon,General,both
2009,Fifteenth,Maharashtra,2,Dhule,General,both
2009,Fifteenth,Maharashtra,1,Nandurbar,Scheduled Tribe,both
2009,Fifteenth,Madhya Pradesh,29,Betul,Scheduled Tribe,both
2009,Fifteenth,Madhya Pradesh,28,Khandwa,General,both
2009,Fifteenth,Madhya Pradesh,27,Khargone,Scheduled Tribe,both
2009,Fifteenth,Madhya Pradesh,26,Indore,General,both
2009,Fifteenth,Madhya Pradesh,25,Dhar,Scheduled Tribe,both
2009,Fifteenth,Madhya Pradesh,24,Ratlam,Scheduled Tribe,both
2009,Fifteenth,Madhya Pradesh,23,Mandsaur,General,both
2009,Fifteenth,Madhya Pradesh,22,Ujjain,Scheduled Caste,both
2009,Fifteenth,Madhya Pradesh,21,Dewas,Scheduled Caste,both
2009,Fifteenth,Madhya Pradesh,20,Rajgarh,General,both
2009,Fifteenth,Madhya Pradesh,19,Bhopal,General,both
2009,Fifteenth,Madhya Pradesh,18,Vidisha,General,both
2009,Fifteenth,Madhya Pradesh,17,Hoshangabad,General,both
2009,Fifteenth,Madhya Pradesh,16,Chhindwara,General,both
2009,Fifteenth,Madhya Pradesh,15,Balaghat,General,both
2009,Fifteenth,Madhya Pradesh,14,Mandla,Scheduled Tribe,both
2009,Fifteenth,Madhya Pradesh,13,Jabalpur,General,both
2009,Fifteenth,Madhya Pradesh,12,Shahdol,Scheduled Tribe,both
2009,Fifteenth,Madhya Pradesh,11,Sidhi,General,both
2009,Fifteenth,Madhya Pradesh,10,Rewa,General,both
2009,Fifteenth,Madhya Pradesh,9,Satna,General,both
2009,Fifteenth,Madhya Pradesh,8,Khajuraho,General,both
2009,Fifteenth,Madhya Pradesh,7,Damoh,General,both
2009,Fifteenth,Madhya Pradesh,6,Tikamgarh,Scheduled Caste,both
2009,Fifteenth,Madhya Pradesh,5,Sagar,General,both
2009,Fifteenth,Madhya Pradesh,4,Guna,General,both
2009,Fifteenth,Madhya Pradesh,3,Gwalior,General,both
2009,Fifteenth,Madhya Pradesh,2,Bhind,Scheduled Caste,both
2009,Fifteenth,Madhya Pradesh,1,Morena,General,both
2009,Fifteenth,Lakshadweep,1,Lakshadweep,Scheduled Tribe,both
2009,Fifteenth,Kerala,20,Trivandrum,General,both
2009,Fifteenth,Kerala,19,Attingal,General,both
2009,Fifteenth,Kerala,18,Kollam,General,both
2009,Fifteenth,Kerala,17,Pathanamthitta,General,both
2009,Fifteenth,Kerala,16,Mavelikkara,Scheduled Caste,both
2009,Fifteenth,Kerala,15,Alappuzha,General,both
2009,Fifteenth,Kerala,14,Kottayam,General,both
2009,Fifteenth,Kerala,13,Idukki,General,both
2009,Fifteenth,Kerala,12,Ernakulam,General,both
2009,Fifteenth,Kerala,11,Chalakudy,General,both
2009,Fifteenth,Kerala,10,Thrissur,General,both
2009,Fifteenth,Kerala,9,Alathur,Scheduled Caste,both
2009,Fifteenth,Kerala,8,Palakkad,General,both
2009,Fifteenth,Kerala,7,Ponnani,General,both
2009,Fifteenth,Kerala,6,Malappuram,General,both
2009,Fifteenth,Kerala,5,Kozhikode,General,both
2009,Fifteenth,Kerala,4,Wayanad,General,both
2009,Fifteenth,Kerala,3,Vadakara,General,both
2009,Fifteenth,Kerala,2,Kannur,General,both
2009,Fifteenth,Kerala,1,Kasargod,General,both
2009,Fifteenth,Karnataka,28,Kolar,Scheduled Caste,both
2009,Fifteenth,Karnataka,27,Chikballapur,General,both
2009,Fifteenth,Karnataka,26,Bangalore South,General,both
2009,Fifteenth,Karnataka,25,Bangalore Central,General,both
2009,Fifteenth,Karnataka,24,Bangalore North,General,both
2009,Fifteenth,Karnataka,23,Bangalore Rural,General,both
2009,Fifteenth,Karnataka,22,Chamarajanagar,Scheduled Caste,both
2009,Fifteenth,Karnataka,21,Mysore,General,both
2009,Fifteenth,Karnataka,20,Mandya,General,both
2009,Fifteenth,Karnataka,19,Tumkur,General,both
2009,Fifteenth,Karnataka,18,Chitradurga,Scheduled Caste,both
2009,Fifteenth,Karnataka,17,Dakshina Kannada,General,both
2009,Fifteenth,Karnataka,16,Hassan,General,both
2009,Fifteenth,Karnataka,15,Udupi Chikmagalur,General,both
2009,Fifteenth,Karnataka,14,Shimoga,General,both
2009,Fifteenth,Karnataka,13,Davanagere,General,both
2009,Fifteenth,Karnataka,12,Uttara Kannada,General,both
2009,Fifteenth,Karnataka,11,Dharwad,General,both
2009,Fifteenth,Karnataka,10,Haveri,General,both
2009,Fifteenth,Karnataka,9,Bellary,Scheduled Tribe,both
2009,Fifteenth,Karnataka,8,Koppal,General,both
2009,Fifteenth,Karnataka,7,Bidar,General,both
2009,Fifteenth,Karnataka,6,Raichur,Scheduled Tribe,both
2009,Fifteenth,Karnataka,5,Gulbarga,Scheduled Caste,both
2009,Fifteenth,Karnataka,4,Bijapur,Scheduled Caste,both
2009,Fifteenth,Karnataka,3,Bagalkot,General,both
2009,Fifteenth,Karnataka,2,Belgaum,General,both
2009,Fifteenth,Karnataka,1,Chikkodi,General,both
2009,Fifteenth,Jharkhand,14,Hazaribagh,General,both
2009,Fifteenth,Jharkhand,13,Palamau,Scheduled Caste,both
2009,Fifteenth,Jharkhand,12,Lohardaga,Scheduled Tribe,both
2009,Fifteenth,Jharkhand,11,Khunti,Scheduled Tribe,both
2009,Fifteenth,Jharkhand,10,Singhbhum,Scheduled Tribe,both
2009,Fifteenth,Jharkhand,9,Jamshedpur,General,both
2009,Fifteenth,Jharkhand,8,Ranchi,General,both
2009,Fifteenth,Jharkhand,7,Dhanbad,General,both
2009,Fifteenth,Jharkhand,6,Giridih,General,both
2009,Fifteenth,Jharkhand,5,Kodarma,General,both
2009,Fifteenth,Jharkhand,4,Chatra,General,both
2009,Fifteenth,Jharkhand,3,Godda,General,both
2009,Fifteenth,Jharkhand,2,Dumka,Scheduled Tribe,both
2009,Fifteenth,Jharkhand,1,Rajmahal,Scheduled Tribe,both
2009,Fifteenth,Jammu and Kashmir,6,Jammu,General,both
2009,Fifteenth,Jammu and Kashmir,5,Udhampur,General,both
2009,Fifteenth,Jammu and Kashmir,4,Ladakh,General,both
2009,Fifteenth,Jammu and Kashmir,3,Anantnag,General,both
2009,Fifteenth,Jammu and Kashmir,2,Srinagar,General,both
2009,Fifteenth,Jammu and Kashmir,1,Baramulla,General,both
2009,Fifteenth,Himachal Pradesh,4,Shimla,Scheduled Caste,both
2009,Fifteenth,Himachal Pradesh,3,Hamirpur,General,both
2009,Fifteenth,Himachal Pradesh,2,Mandi,General,both
2009,Fifteenth,Himachal Pradesh,1,Kangra,General,both
2009,Fifteenth,Haryana,10,Faridabad,General,both
2009,Fifteenth,Haryana,9,Gurgaon,General,both
2009,Fifteenth,Haryana,8,Bhiwani-Mahendragarh,General,both
2009,Fifteenth,Haryana,7,Rohtak,General,both
2009,Fifteenth,Haryana,6,Sonepat,General,both
2009,Fifteenth,Haryana,5,Karnal,General,both
2009,Fifteenth,Haryana,4,Hissar,General,both
2009,Fifteenth,Haryana,3,Sirsa,Scheduled Caste,both
2009,Fifteenth,Haryana,2,Kurukshetra,General,both
2009,Fifteenth,Haryana,1,Ambala,Scheduled Caste,both
2009,Fifteenth,Gujarat,26,Valsad,Scheduled Tribe,both
2009,Fifteenth,Gujarat,25,Navsari,General,both
2009,Fifteenth,Gujarat,24,Surat,General,both
2009,Fifteenth,Gujarat,23,Bardoli,Scheduled Tribe,both
2009,Fifteenth,Gujarat,22,Bharuch,General,both
2009,Fifteenth,Gujarat,21,Chhota Udaipur,Scheduled Tribe,both
2009,Fifteenth,Gujarat,20,Vadodara,General,both
2009,Fifteenth,Gujarat,19,Dahod,Scheduled Tribe,both
2009,Fifteenth,Gujarat,18,Panchmahal,General,both
2009,Fifteenth,Gujarat,17,Kheda,General,both
2009,Fifteenth,Gujarat,16,Anand,General,both
2009,Fifteenth,Gujarat,15,Bhavnagar,General,both
2009,Fifteenth,Gujarat,14,Amreli,General,both
2009,Fifteenth,Gujarat,13,Junagadh,General,both
2009,Fifteenth,Gujarat,12,Jamnagar,General,both
2009,Fifteenth,Gujarat,11,Porbandar,General,both
2009,Fifteenth,Gujarat,10,Rajkot,General,both
2009,Fifteenth,Gujarat,9,Surendranagar,General,both
2009,Fifteenth,Gujarat,8,Ahmedabad West,Scheduled Caste,both
2009,Fifteenth,Gujarat,7,Ahmedabad East,General,both
2009,Fifteenth,Gujarat,6,Gandhinagar,General,both
2009,Fifteenth,Gujarat,5,Sabarkantha,General,both
2009,Fifteenth,Gujarat,4,Mahesana,General,both
2009,Fifteenth,Gujarat,3,Patan,General,both
2009,Fifteenth,Gujarat,2,Banaskantha,General,both
2009,Fifteenth,Gujarat,1,Kachchh,Scheduled Caste,both
2009,Fifteenth,Goa,2,South Goa,General,both
2009,Fifteenth,Goa,1,North Goa,General,both
2009,Fifteenth,Delhi,7,South Delhi,General,both
2009,Fifteenth,Delhi,6,West Delhi,General,both
2009,Fifteenth,Delhi,5,North West Delhi,Scheduled Caste,both
2009,Fifteenth,Delhi,4,New Delhi,General,both
2009,Fifteenth,Delhi,3,East Delhi,General,both
2009,Fifteenth,Delhi,2,North East Delhi,General,both
2009,Fifteenth,Delhi,1,Chandni Chowk,General,both
2009,Fifteenth,Daman and Diu,1,Daman And Diu,General,both
2009,Fifteenth,Dadra and Nagar Haveli,1,Dadra And Nagar Haveli,General,both
2009,Fifteenth,Chhattisgarh,11,Kanker,Scheduled Tribe,both
2009,Fifteenth,Chhattisgarh,10,Bastar,Scheduled Tribe,both
2009,Fifteenth,Chhattisgarh,9,Mahasamund,General,both
2009,Fifteenth,Chhattisgarh,8,Raipur,General,both
2009,Fifteenth,Chhattisgarh,7,Durg,General,both
2009,Fifteenth,Chhattisgarh,6,Rajnandgaon,General,both
2009,Fifteenth,Chhattisgarh,5,Bilaspur,General,both
2009,Fifteenth,Chhattisgarh,4,Korba,General,both
2009,Fifteenth,Chhattisgarh,3,Janjgir-Champa,Scheduled Caste,both
2009,Fifteenth,Chhattisgarh,2,Raigarh,Scheduled Tribe,both
2009,Fifteenth,Chhattisgarh,1,Surguja,Scheduled Tribe,both
2009,Fifteenth,Chandigarh,1,Chandigarh,General,both
2009,Fifteenth,Bihar,40,Jamui,Scheduled Caste,both
2009,Fifteenth,Bihar,39,Nawada,General,both
2009,Fifteenth,Bihar,38,Gaya,Scheduled Caste,both
2009,Fifteenth,Bihar,37,Aurangabad,General,both
2009,Fifteenth,Bihar,36,Jahanabad,General,both
2009,Fifteenth,Bihar,35,Karakat,General,both
2009,Fifteenth,Bihar,34,Sasaram,Scheduled Caste,both
2009,Fifteenth,Bihar,33,Buxar,General,both
2009,Fifteenth,Bihar,32,Arrah,General,both
2009,Fifteenth,Bihar,31,Pataliputra,General,both
2009,Fifteenth,Bihar,30,Patna Sahib,General,both
2009,Fifteenth,Bihar,29,Nalanda,General,both
2009,Fifteenth,Bihar,28,Munger,General,both
2009,Fifteenth,Bihar,27,Banka,General,both
2009,Fifteenth,Bihar,26,Bhagalpur,General,both
2009,Fifteenth,Bihar,25,Khagaria,General,both
2009,Fifteenth,Bihar,24,Begusarai,General,both
2009,Fifteenth,Bihar,23,Samastipur,Scheduled Caste,both
2009,Fifteenth,Bihar,22,Ujiarpur,General,both
2009,Fifteenth,Bihar,21,Hajipur,Scheduled Caste,both
2009,Fifteenth,Bihar,20,Saran,General,both
2009,Fifteenth,Bihar,19,Maharajganj,General,both
2009,Fifteenth,Bihar,18,Siwan,General,both
2009,Fifteenth,Bihar,17,Gopalganj,Scheduled Caste,both
2009,Fifteenth,Bihar,16,Vaishali,General,both
2009,Fifteenth,Bihar,15,Muzaffarpur,General,both
2009,Fifteenth,Bihar,14,Darbhanga,General,both
2009,Fifteenth,Bihar,13,Madhepura,General,both
2009,Fifteenth,Bihar,12,Purnea,General,both
2009,Fifteenth,Bihar,11,Katihar,General,both
2009,Fifteenth,Bihar,10,Kishanganj,General,both
2009,Fifteenth,Bihar,9,Araria,General,both
2009,Fifteenth,Bihar,8,Supaul,General,both
2009,Fifteenth,Bihar,7,Jhanjharpur,General,both
2009,Fifteenth,Bihar,6,Madhubani,General,both
2009,Fifteenth,Bihar,5,Sitamarhi,General,both
2009,Fifteenth,Bihar,4,Sheohar,General,both
2009,Fifteenth,Bihar,3,Purvi Champaran,General,both
2009,Fifteenth,Bihar,2,Paschim Champaran,General,both
